image	text	label	string_label
data/receipts_corpus/images/208.jpg	data/receipts_corpus/txt/208.txt	0	Normal
data/receipts_corpus/images/210.jpg	data/receipts_corpus/txt/210.txt	0	Normal
data/receipts_corpus/images/214.jpg	data/receipts_corpus/txt/214.txt	0	Normal
data/receipts_corpus/images/216.jpg	data/receipts_corpus/txt/216.txt	0	Normal
data/receipts_corpus/images/219.jpg	data/receipts_corpus/txt/219.txt	0	Normal
data/receipts_corpus/images/222.jpg	data/receipts_corpus/txt/222.txt	0	Normal
data/receipts_corpus/images/224.jpg	data/receipts_corpus/txt/224.txt	0	Normal
data/receipts_corpus/images/228.jpg	data/receipts_corpus/txt/228.txt	0	Normal
data/receipts_corpus/images/233.jpg	data/receipts_corpus/txt/233.txt	0	Normal
data/receipts_corpus/images/235.jpg	data/receipts_corpus/txt/235.txt	0	Normal
data/receipts_corpus/images/236.jpg	data/receipts_corpus/txt/236.txt	0	Normal
data/receipts_corpus/images/237.jpg	data/receipts_corpus/txt/237.txt	0	Normal
data/forged/240.jpg	data/forgedtxt/240.txt	1	Fraud
data/receipts_corpus/images/247.jpg	data/receipts_corpus/txt/247.txt	0	Normal
data/receipts_corpus/images/248.jpg	data/receipts_corpus/txt/248.txt	0	Normal
data/receipts_corpus/images/250.jpg	data/receipts_corpus/txt/250.txt	0	Normal
data/forged/257.jpg	data/forgedtxt/257.txt	1	Fraud
data/receipts_corpus/images/259.jpg	data/receipts_corpus/txt/259.txt	0	Normal
data/receipts_corpus/images/267.jpg	data/receipts_corpus/txt/267.txt	0	Normal
data/receipts_corpus/images/271.jpg	data/receipts_corpus/txt/271.txt	0	Normal
data/receipts_corpus/images/275.jpg	data/receipts_corpus/txt/275.txt	0	Normal
data/receipts_corpus/images/276.jpg	data/receipts_corpus/txt/276.txt	0	Normal
data/receipts_corpus/images/278.jpg	data/receipts_corpus/txt/278.txt	0	Normal
data/receipts_corpus/images/279.jpg	data/receipts_corpus/txt/279.txt	0	Normal
data/receipts_corpus/images/280.jpg	data/receipts_corpus/txt/280.txt	0	Normal
data/receipts_corpus/images/281.jpg	data/receipts_corpus/txt/281.txt	0	Normal
data/receipts_corpus/images/284.jpg	data/receipts_corpus/txt/284.txt	0	Normal
data/receipts_corpus/images/285.jpg	data/receipts_corpus/txt/285.txt	0	Normal
data/receipts_corpus/images/287.jpg	data/receipts_corpus/txt/287.txt	0	Normal
data/receipts_corpus/images/288.jpg	data/receipts_corpus/txt/288.txt	0	Normal
data/receipts_corpus/images/289.jpg	data/receipts_corpus/txt/289.txt	0	Normal
data/receipts_corpus/images/293.jpg	data/receipts_corpus/txt/293.txt	0	Normal
data/receipts_corpus/images/295.jpg	data/receipts_corpus/txt/295.txt	0	Normal
data/receipts_corpus/images/302.jpg	data/receipts_corpus/txt/302.txt	0	Normal
data/receipts_corpus/images/307.jpg	data/receipts_corpus/txt/307.txt	0	Normal
data/receipts_corpus/images/309.jpg	data/receipts_corpus/txt/309.txt	0	Normal
data/receipts_corpus/images/310.jpg	data/receipts_corpus/txt/310.txt	0	Normal
data/receipts_corpus/images/312.jpg	data/receipts_corpus/txt/312.txt	0	Normal
data/receipts_corpus/images/313.jpg	data/receipts_corpus/txt/313.txt	0	Normal
data/receipts_corpus/images/314.jpg	data/receipts_corpus/txt/314.txt	0	Normal
data/receipts_corpus/images/315.jpg	data/receipts_corpus/txt/315.txt	0	Normal
data/receipts_corpus/images/317.jpg	data/receipts_corpus/txt/317.txt	0	Normal
data/receipts_corpus/images/319.jpg	data/receipts_corpus/txt/319.txt	0	Normal
data/forged/321.jpg	data/forgedtxt/321.txt	1	Fraud
data/receipts_corpus/images/323.jpg	data/receipts_corpus/txt/323.txt	0	Normal
data/receipts_corpus/images/329.jpg	data/receipts_corpus/txt/329.txt	0	Normal
data/receipts_corpus/images/336.jpg	data/receipts_corpus/txt/336.txt	0	Normal
data/receipts_corpus/images/340.jpg	data/receipts_corpus/txt/340.txt	0	Normal
data/receipts_corpus/images/341.jpg	data/receipts_corpus/txt/341.txt	0	Normal
data/receipts_corpus/images/345.jpg	data/receipts_corpus/txt/345.txt	0	Normal
data/receipts_corpus/images/347.jpg	data/receipts_corpus/txt/347.txt	0	Normal
data/receipts_corpus/images/348.jpg	data/receipts_corpus/txt/348.txt	0	Normal
data/receipts_corpus/images/357.jpg	data/receipts_corpus/txt/357.txt	0	Normal
data/receipts_corpus/images/359.jpg	data/receipts_corpus/txt/359.txt	0	Normal
data/receipts_corpus/images/362.jpg	data/receipts_corpus/txt/362.txt	0	Normal
data/receipts_corpus/images/363.jpg	data/receipts_corpus/txt/363.txt	0	Normal
data/receipts_corpus/images/365.jpg	data/receipts_corpus/txt/365.txt	0	Normal
data/receipts_corpus/images/367.jpg	data/receipts_corpus/txt/367.txt	0	Normal
data/receipts_corpus/images/369.jpg	data/receipts_corpus/txt/369.txt	0	Normal
data/receipts_corpus/images/372.jpg	data/receipts_corpus/txt/372.txt	0	Normal
data/forged/373.jpg	data/forgedtxt/373.txt	1	Fraud
data/receipts_corpus/images/374.jpg	data/receipts_corpus/txt/374.txt	0	Normal
data/receipts_corpus/images/375.jpg	data/receipts_corpus/txt/375.txt	0	Normal
data/receipts_corpus/images/382.jpg	data/receipts_corpus/txt/382.txt	0	Normal
data/receipts_corpus/images/384.jpg	data/receipts_corpus/txt/384.txt	0	Normal
data/receipts_corpus/images/391.jpg	data/receipts_corpus/txt/391.txt	0	Normal
data/forged/393.jpg	data/forgedtxt/393.txt	1	Fraud
data/receipts_corpus/images/394.jpg	data/receipts_corpus/txt/394.txt	0	Normal
data/receipts_corpus/images/395.jpg	data/receipts_corpus/txt/395.txt	0	Normal
data/receipts_corpus/images/397.jpg	data/receipts_corpus/txt/397.txt	0	Normal
data/receipts_corpus/images/398.jpg	data/receipts_corpus/txt/398.txt	0	Normal
data/receipts_corpus/images/399.jpg	data/receipts_corpus/txt/399.txt	0	Normal
data/receipts_corpus/images/402.jpg	data/receipts_corpus/txt/402.txt	0	Normal
data/receipts_corpus/images/405.jpg	data/receipts_corpus/txt/405.txt	0	Normal
data/receipts_corpus/images/409.jpg	data/receipts_corpus/txt/409.txt	0	Normal
data/receipts_corpus/images/413.jpg	data/receipts_corpus/txt/413.txt	0	Normal
data/receipts_corpus/images/414.jpg	data/receipts_corpus/txt/414.txt	0	Normal
data/receipts_corpus/images/417.jpg	data/receipts_corpus/txt/417.txt	0	Normal
data/receipts_corpus/images/419.jpg	data/receipts_corpus/txt/419.txt	0	Normal
data/receipts_corpus/images/421.jpg	data/receipts_corpus/txt/421.txt	0	Normal
data/receipts_corpus/images/423.jpg	data/receipts_corpus/txt/423.txt	0	Normal
data/receipts_corpus/images/424.jpg	data/receipts_corpus/txt/424.txt	0	Normal
data/receipts_corpus/images/426.jpg	data/receipts_corpus/txt/426.txt	0	Normal
data/receipts_corpus/images/430.jpg	data/receipts_corpus/txt/430.txt	0	Normal
data/receipts_corpus/images/432.jpg	data/receipts_corpus/txt/432.txt	0	Normal
data/receipts_corpus/images/433.jpg	data/receipts_corpus/txt/433.txt	0	Normal
data/receipts_corpus/images/434.jpg	data/receipts_corpus/txt/434.txt	0	Normal
data/receipts_corpus/images/435.jpg	data/receipts_corpus/txt/435.txt	0	Normal
data/receipts_corpus/images/440.jpg	data/receipts_corpus/txt/440.txt	0	Normal
data/receipts_corpus/images/443.jpg	data/receipts_corpus/txt/443.txt	0	Normal
data/receipts_corpus/images/444.jpg	data/receipts_corpus/txt/444.txt	0	Normal
data/receipts_corpus/images/445.jpg	data/receipts_corpus/txt/445.txt	0	Normal
data/receipts_corpus/images/446.jpg	data/receipts_corpus/txt/446.txt	0	Normal
data/receipts_corpus/images/455.jpg	data/receipts_corpus/txt/455.txt	0	Normal
data/receipts_corpus/images/456.jpg	data/receipts_corpus/txt/456.txt	0	Normal
data/receipts_corpus/images/459.jpg	data/receipts_corpus/txt/459.txt	0	Normal
data/receipts_corpus/images/461.jpg	data/receipts_corpus/txt/461.txt	0	Normal
data/receipts_corpus/images/462.jpg	data/receipts_corpus/txt/462.txt	0	Normal
data/forged/467.jpg	data/forgedtxt/467.txt	1	Fraud
data/forged/468.jpg	data/forgedtxt/468.txt	1	Fraud
data/receipts_corpus/images/474.jpg	data/receipts_corpus/txt/474.txt	0	Normal
data/receipts_corpus/images/475.jpg	data/receipts_corpus/txt/475.txt	0	Normal
data/receipts_corpus/images/476.jpg	data/receipts_corpus/txt/476.txt	0	Normal
data/receipts_corpus/images/478.jpg	data/receipts_corpus/txt/478.txt	0	Normal
data/receipts_corpus/images/480.jpg	data/receipts_corpus/txt/480.txt	0	Normal
data/receipts_corpus/images/481.jpg	data/receipts_corpus/txt/481.txt	0	Normal
data/receipts_corpus/images/482.jpg	data/receipts_corpus/txt/482.txt	0	Normal
data/receipts_corpus/images/483.jpg	data/receipts_corpus/txt/483.txt	0	Normal
data/receipts_corpus/images/485.jpg	data/receipts_corpus/txt/485.txt	0	Normal
data/receipts_corpus/images/488.jpg	data/receipts_corpus/txt/488.txt	0	Normal
data/receipts_corpus/images/489.jpg	data/receipts_corpus/txt/489.txt	0	Normal
data/receipts_corpus/images/490.jpg	data/receipts_corpus/txt/490.txt	0	Normal
data/receipts_corpus/images/491.jpg	data/receipts_corpus/txt/491.txt	0	Normal
data/receipts_corpus/images/492.jpg	data/receipts_corpus/txt/492.txt	0	Normal
data/receipts_corpus/images/494.jpg	data/receipts_corpus/txt/494.txt	0	Normal
data/receipts_corpus/images/495.jpg	data/receipts_corpus/txt/495.txt	0	Normal
data/receipts_corpus/images/498.jpg	data/receipts_corpus/txt/498.txt	0	Normal
data/receipts_corpus/images/499.jpg	data/receipts_corpus/txt/499.txt	0	Normal
data/receipts_corpus/images/503.jpg	data/receipts_corpus/txt/503.txt	0	Normal
data/receipts_corpus/images/504.jpg	data/receipts_corpus/txt/504.txt	0	Normal
data/receipts_corpus/images/505.jpg	data/receipts_corpus/txt/505.txt	0	Normal
data/receipts_corpus/images/506.jpg	data/receipts_corpus/txt/506.txt	0	Normal
data/receipts_corpus/images/509.jpg	data/receipts_corpus/txt/509.txt	0	Normal
data/receipts_corpus/images/510.jpg	data/receipts_corpus/txt/510.txt	0	Normal
data/receipts_corpus/images/511.jpg	data/receipts_corpus/txt/511.txt	0	Normal
data/receipts_corpus/images/513.jpg	data/receipts_corpus/txt/513.txt	0	Normal
data/receipts_corpus/images/516.jpg	data/receipts_corpus/txt/516.txt	0	Normal
data/receipts_corpus/images/524.jpg	data/receipts_corpus/txt/524.txt	0	Normal
data/receipts_corpus/images/525.jpg	data/receipts_corpus/txt/525.txt	0	Normal
data/receipts_corpus/images/530.jpg	data/receipts_corpus/txt/530.txt	0	Normal
data/receipts_corpus/images/531.jpg	data/receipts_corpus/txt/531.txt	0	Normal
data/receipts_corpus/images/532.jpg	data/receipts_corpus/txt/532.txt	0	Normal
data/forged/534.jpg	data/forgedtxt/534.txt	1	Fraud
data/receipts_corpus/images/536.jpg	data/receipts_corpus/txt/536.txt	0	Normal
data/receipts_corpus/images/542.jpg	data/receipts_corpus/txt/542.txt	0	Normal
data/receipts_corpus/images/543.jpg	data/receipts_corpus/txt/543.txt	0	Normal
data/receipts_corpus/images/545.jpg	data/receipts_corpus/txt/545.txt	0	Normal
data/forged/547.jpg	data/forgedtxt/547.txt	1	Fraud
data/receipts_corpus/images/548.jpg	data/receipts_corpus/txt/548.txt	0	Normal
data/receipts_corpus/images/549.jpg	data/receipts_corpus/txt/549.txt	0	Normal
data/receipts_corpus/images/550.jpg	data/receipts_corpus/txt/550.txt	0	Normal
data/receipts_corpus/images/554.jpg	data/receipts_corpus/txt/554.txt	0	Normal
data/receipts_corpus/images/559.jpg	data/receipts_corpus/txt/559.txt	0	Normal
data/receipts_corpus/images/562.jpg	data/receipts_corpus/txt/562.txt	0	Normal
data/receipts_corpus/images/564.jpg	data/receipts_corpus/txt/564.txt	0	Normal
data/receipts_corpus/images/566.jpg	data/receipts_corpus/txt/566.txt	0	Normal
data/receipts_corpus/images/569.jpg	data/receipts_corpus/txt/569.txt	0	Normal
data/receipts_corpus/images/570.jpg	data/receipts_corpus/txt/570.txt	0	Normal
data/receipts_corpus/images/571.jpg	data/receipts_corpus/txt/571.txt	0	Normal
data/receipts_corpus/images/574.jpg	data/receipts_corpus/txt/574.txt	0	Normal
data/receipts_corpus/images/576.jpg	data/receipts_corpus/txt/576.txt	0	Normal
data/forged/579.jpg	data/forgedtxt/579.txt	1	Fraud
data/receipts_corpus/images/580.jpg	data/receipts_corpus/txt/580.txt	0	Normal
data/forged/582.jpg	data/forgedtxt/582.txt	1	Fraud
data/receipts_corpus/images/585.jpg	data/receipts_corpus/txt/585.txt	0	Normal
data/receipts_corpus/images/586.jpg	data/receipts_corpus/txt/586.txt	0	Normal
data/receipts_corpus/images/587.jpg	data/receipts_corpus/txt/587.txt	0	Normal
data/receipts_corpus/images/588.jpg	data/receipts_corpus/txt/588.txt	0	Normal
data/receipts_corpus/images/589.jpg	data/receipts_corpus/txt/589.txt	0	Normal
data/receipts_corpus/images/591.jpg	data/receipts_corpus/txt/591.txt	0	Normal
data/receipts_corpus/images/594.jpg	data/receipts_corpus/txt/594.txt	0	Normal
data/receipts_corpus/images/595.jpg	data/receipts_corpus/txt/595.txt	0	Normal
data/receipts_corpus/images/596.jpg	data/receipts_corpus/txt/596.txt	0	Normal
data/receipts_corpus/images/598.jpg	data/receipts_corpus/txt/598.txt	0	Normal
data/receipts_corpus/images/599.jpg	data/receipts_corpus/txt/599.txt	0	Normal
data/forged/600.jpg	data/forgedtxt/600.txt	1	Fraud
data/receipts_corpus/images/603.jpg	data/receipts_corpus/txt/603.txt	0	Normal
data/receipts_corpus/images/605.jpg	data/receipts_corpus/txt/605.txt	0	Normal
data/receipts_corpus/images/607.jpg	data/receipts_corpus/txt/607.txt	0	Normal
data/receipts_corpus/images/610.jpg	data/receipts_corpus/txt/610.txt	0	Normal
data/receipts_corpus/images/611.jpg	data/receipts_corpus/txt/611.txt	0	Normal
data/receipts_corpus/images/613.jpg	data/receipts_corpus/txt/613.txt	0	Normal
data/receipts_corpus/images/614.jpg	data/receipts_corpus/txt/614.txt	0	Normal
data/receipts_corpus/images/616.jpg	data/receipts_corpus/txt/616.txt	0	Normal
data/receipts_corpus/images/617.jpg	data/receipts_corpus/txt/617.txt	0	Normal
data/receipts_corpus/images/619.jpg	data/receipts_corpus/txt/619.txt	0	Normal
data/receipts_corpus/images/622.jpg	data/receipts_corpus/txt/622.txt	0	Normal
data/receipts_corpus/images/629.jpg	data/receipts_corpus/txt/629.txt	0	Normal
data/receipts_corpus/images/630.jpg	data/receipts_corpus/txt/630.txt	0	Normal
data/receipts_corpus/images/633.jpg	data/receipts_corpus/txt/633.txt	0	Normal
data/receipts_corpus/images/636.jpg	data/receipts_corpus/txt/636.txt	0	Normal
data/receipts_corpus/images/637.jpg	data/receipts_corpus/txt/637.txt	0	Normal
data/receipts_corpus/images/639.jpg	data/receipts_corpus/txt/639.txt	0	Normal
data/forged/640.jpg	data/forgedtxt/640.txt	1	Fraud
data/receipts_corpus/images/644.jpg	data/receipts_corpus/txt/644.txt	0	Normal
data/receipts_corpus/images/647.jpg	data/receipts_corpus/txt/647.txt	0	Normal
data/receipts_corpus/images/649.jpg	data/receipts_corpus/txt/649.txt	0	Normal
data/receipts_corpus/images/650.jpg	data/receipts_corpus/txt/650.txt	0	Normal
data/receipts_corpus/images/652.jpg	data/receipts_corpus/txt/652.txt	0	Normal
data/receipts_corpus/images/653.jpg	data/receipts_corpus/txt/653.txt	0	Normal
data/receipts_corpus/images/654.jpg	data/receipts_corpus/txt/654.txt	0	Normal
data/forged/656.jpg	data/forgedtxt/656.txt	1	Fraud
data/receipts_corpus/images/660.jpg	data/receipts_corpus/txt/660.txt	0	Normal
data/forged/662.jpg	data/forgedtxt/662.txt	1	Fraud
data/receipts_corpus/images/663.jpg	data/receipts_corpus/txt/663.txt	0	Normal
data/receipts_corpus/images/665.jpg	data/receipts_corpus/txt/665.txt	0	Normal
data/receipts_corpus/images/666.jpg	data/receipts_corpus/txt/666.txt	0	Normal
data/receipts_corpus/images/668.jpg	data/receipts_corpus/txt/668.txt	0	Normal
data/receipts_corpus/images/669.jpg	data/receipts_corpus/txt/669.txt	0	Normal
data/receipts_corpus/images/676.jpg	data/receipts_corpus/txt/676.txt	0	Normal
data/receipts_corpus/images/677.jpg	data/receipts_corpus/txt/677.txt	0	Normal
data/receipts_corpus/images/678.jpg	data/receipts_corpus/txt/678.txt	0	Normal
data/receipts_corpus/images/681.jpg	data/receipts_corpus/txt/681.txt	0	Normal
data/receipts_corpus/images/682.jpg	data/receipts_corpus/txt/682.txt	0	Normal
data/receipts_corpus/images/683.jpg	data/receipts_corpus/txt/683.txt	0	Normal
data/receipts_corpus/images/685.jpg	data/receipts_corpus/txt/685.txt	0	Normal
data/receipts_corpus/images/688.jpg	data/receipts_corpus/txt/688.txt	0	Normal
data/receipts_corpus/images/689.jpg	data/receipts_corpus/txt/689.txt	0	Normal
data/receipts_corpus/images/690.jpg	data/receipts_corpus/txt/690.txt	0	Normal
data/receipts_corpus/images/691.jpg	data/receipts_corpus/txt/691.txt	0	Normal
data/receipts_corpus/images/693.jpg	data/receipts_corpus/txt/693.txt	0	Normal
data/receipts_corpus/images/695.jpg	data/receipts_corpus/txt/695.txt	0	Normal
data/receipts_corpus/images/698.jpg	data/receipts_corpus/txt/698.txt	0	Normal
data/receipts_corpus/images/702.jpg	data/receipts_corpus/txt/702.txt	0	Normal
data/receipts_corpus/images/703.jpg	data/receipts_corpus/txt/703.txt	0	Normal
data/receipts_corpus/images/704.jpg	data/receipts_corpus/txt/704.txt	0	Normal
data/receipts_corpus/images/705.jpg	data/receipts_corpus/txt/705.txt	0	Normal
data/receipts_corpus/images/707.jpg	data/receipts_corpus/txt/707.txt	0	Normal
data/receipts_corpus/images/710.jpg	data/receipts_corpus/txt/710.txt	0	Normal
data/receipts_corpus/images/715.jpg	data/receipts_corpus/txt/715.txt	0	Normal
data/receipts_corpus/images/718.jpg	data/receipts_corpus/txt/718.txt	0	Normal
data/receipts_corpus/images/719.jpg	data/receipts_corpus/txt/719.txt	0	Normal
data/receipts_corpus/images/725.jpg	data/receipts_corpus/txt/725.txt	0	Normal
data/receipts_corpus/images/726.jpg	data/receipts_corpus/txt/726.txt	0	Normal
data/receipts_corpus/images/727.jpg	data/receipts_corpus/txt/727.txt	0	Normal
data/receipts_corpus/images/734.jpg	data/receipts_corpus/txt/734.txt	0	Normal
data/receipts_corpus/images/735.jpg	data/receipts_corpus/txt/735.txt	0	Normal
data/receipts_corpus/images/736.jpg	data/receipts_corpus/txt/736.txt	0	Normal
data/receipts_corpus/images/737.jpg	data/receipts_corpus/txt/737.txt	0	Normal
data/receipts_corpus/images/738.jpg	data/receipts_corpus/txt/738.txt	0	Normal
data/receipts_corpus/images/742.jpg	data/receipts_corpus/txt/742.txt	0	Normal
data/receipts_corpus/images/743.jpg	data/receipts_corpus/txt/743.txt	0	Normal
data/receipts_corpus/images/744.jpg	data/receipts_corpus/txt/744.txt	0	Normal
data/receipts_corpus/images/745.jpg	data/receipts_corpus/txt/745.txt	0	Normal
data/receipts_corpus/images/747.jpg	data/receipts_corpus/txt/747.txt	0	Normal
data/receipts_corpus/images/750.jpg	data/receipts_corpus/txt/750.txt	0	Normal
data/receipts_corpus/images/754.jpg	data/receipts_corpus/txt/754.txt	0	Normal
data/receipts_corpus/images/757.jpg	data/receipts_corpus/txt/757.txt	0	Normal
data/receipts_corpus/images/758.jpg	data/receipts_corpus/txt/758.txt	0	Normal
data/receipts_corpus/images/764.jpg	data/receipts_corpus/txt/764.txt	0	Normal
data/receipts_corpus/images/766.jpg	data/receipts_corpus/txt/766.txt	0	Normal
data/receipts_corpus/images/768.jpg	data/receipts_corpus/txt/768.txt	0	Normal
data/receipts_corpus/images/770.jpg	data/receipts_corpus/txt/770.txt	0	Normal
data/receipts_corpus/images/771.jpg	data/receipts_corpus/txt/771.txt	0	Normal
data/receipts_corpus/images/772.jpg	data/receipts_corpus/txt/772.txt	0	Normal
data/receipts_corpus/images/778.jpg	data/receipts_corpus/txt/778.txt	0	Normal
data/receipts_corpus/images/779.jpg	data/receipts_corpus/txt/779.txt	0	Normal
data/receipts_corpus/images/781.jpg	data/receipts_corpus/txt/781.txt	0	Normal
data/receipts_corpus/images/782.jpg	data/receipts_corpus/txt/782.txt	0	Normal
data/receipts_corpus/images/783.jpg	data/receipts_corpus/txt/783.txt	0	Normal
data/receipts_corpus/images/784.jpg	data/receipts_corpus/txt/784.txt	0	Normal
data/receipts_corpus/images/789.jpg	data/receipts_corpus/txt/789.txt	0	Normal
data/receipts_corpus/images/790.jpg	data/receipts_corpus/txt/790.txt	0	Normal
data/receipts_corpus/images/791.jpg	data/receipts_corpus/txt/791.txt	0	Normal
